word,nr. of tokens,tokens,word score
deductible,3,de_##duct_##ible,-13.595232963562012
deductibles,4,de_##duct_##ible_##s,-15.891116619110107
deduction,2,de_##duction,-12.402731895446777
deductions,3,de_##duction_##s,-12.752431869506836
deductive,3,de_##duct_##ive,-14.307577133178711
deed,1,deed,-10.24397087097168
deegan,2,de_##egan,-24.09683322906494
deemed,1,deemed,-13.667922973632812
deeming,3,de_##em_##ing,-18.69663953781128
deep,1,deep,-9.145462989807129
deepened,1,deepened,-14.840999603271484
deeper,1,deeper,-13.104040145874023
deepest,1,deepest,-13.789750099182129
deeply,1,deeply,-11.789745330810547
deer,1,deer,-13.324311256408691
default,1,default,-10.155562400817871
defeat,1,defeat,-10.1516752243042
defeated,1,defeated,-9.71550178527832
defeats,1,defeats,-14.978348731994629
defect,1,defect,-10.92609977722168
defective,2,defect_##ive,-11.504059791564941
defects,1,defects,-13.07639217376709
defend,1,defend,-9.696639060974121
defendants,1,defendants,-13.524192810058594
defended,1,defended,-9.4895601272583
defender,1,defender,-10.338714599609375
defenders,1,defenders,-12.380846977233887
defending,1,defending,-12.102062225341797
defends,2,defend_##s,-15.66957950592041
defense,1,defense,-9.643949508666992
defenseless,2,defense_##less,-11.509722709655762
defenses,1,defenses,-12.810319900512695
defensive,1,defensive,-11.126925468444824
defer,2,def_##er,-13.814064025878906
deferent,3,def_##ere_##nt,-18.711585998535156
deferment,3,def_##er_##ment,-16.278311729431152
defiance,1,defiance,-11.095281600952148
defiantly,3,def_##iant_##ly,-13.271682739257812
deficiencies,3,def_##ici_##encies,-18.65556812286377
deficiency,1,deficiency,-12.533194541931152
deficient,2,def_##icient,-10.658655166625977
deficit,1,deficit,-15.388265609741211
defied,2,def_##ied,-12.96151351928711
definable,3,def_##ina_##ble,-19.71054458618164
define,1,define,-12.347793579101562
defined,1,defined,-10.719650268554688
defines,1,defines,-14.372137069702148
defining,1,defining,-14.810036659240723
definite,1,definite,-7.242234230041504
definitely,1,definitely,-8.721900939941406
definition,1,definition,-10.6842041015625
definitions,1,definitions,-13.73210334777832
defocusing,3,def_##oc_##using,-23.54000186920166
defoe,2,def_##oe,-19.153345108032227
deformation,3,def_##orm_##ation,-19.63867712020874
deformity,3,def_##orm_##ity,-17.611106395721436
defy,2,def_##y,-12.156681060791016
defying,2,def_##ying,-12.209692001342773
degraded,2,de_##graded,-12.519406795501709
degree,1,degree,-11.956626892089844
degrees,1,degrees,-13.24264144897461
dei,1,dei,-12.74594497680664
deigned,2,dei_##gned,-15.946438789367676
deity,1,deity,-11.612248420715332
dejection,2,de_##jection,-12.839837074279785
dekalb,3,de_##kal_##b,-19.991130828857422
del,1,del,-12.646197319030762
delaney,3,del_##ane_##y,-24.286426067352295
delaware,3,del_##awa_##re,-30.17409658432007
delay,1,delay,-12.346417427062988
delayed,1,delayed,-13.155174255371094
delegate,1,delegate,-15.302982330322266
delegated,2,delegate_##d,-14.8882417678833
delegates,1,delegates,-15.48941707611084
delegating,3,del_##eg_##ating,-20.879950523376465
delegation,1,delegation,-14.235931396484375
deliberate,1,deliberate,-10.222122192382812
deliberately,1,deliberately,-11.8242826461792
deliberations,3,del_##iber_##ations,-19.579562664031982
delicacy,3,del_##ica_##cy,-17.647756576538086
delicate,1,delicate,-9.338586807250977
delicious,1,delicious,-8.394586563110352
delight,1,delight,-12.165099143981934
delighted,1,delighted,-11.114359855651855
delightful,2,delight_##ful,-11.002328872680664
delightfully,2,delight_##fully,-14.908208847045898
delights,2,delight_##s,-15.971930503845215
delineating,3,del_##ine_##ating,-19.51412010192871
delinquency,4,del_##in_##que_##ncy,-26.182512283325195
delinquent,3,del_##in_##quent,-17.279634475708008
deliver,1,deliver,-10.35454273223877
delivered,1,delivered,-9.802456855773926
delivering,1,delivering,-13.040708541870117
delivers,1,delivers,-12.38017749786377
delivery,1,delivery,-10.40169620513916
delle,2,dell_##e,-15.735974311828613
dellwood,2,dell_##wood,-22.71953582763672
deloris,2,del_##oris,-24.94688892364502
delphine,2,del_##phine,-20.371201515197754
delta,1,delta,-12.86693000793457
deltas,2,delta_##s,-14.796879768371582
delude,2,del_##ude,-16.868844985961914
deluded,2,del_##uded,-11.775141716003418
deluge,2,del_##uge,-16.939549446105957
delusion,2,del_##usion,-11.310098648071289
deluxer,3,del_##uxe_##r,-18.65059518814087
delving,2,del_##ving,-16.752385139465332
demagogues,3,dem_##ago_##gues,-25.033525466918945
demand,1,demand,-10.834535598754883
demanded,1,demanded,-12.78255558013916
demanding,1,demanding,-11.939111709594727
demandingly,2,demanding_##ly,-16.717171669006348
demands,1,demands,-12.593581199645996
demarcation,3,dem_##ar_##cation,-16.072242736816406
demeanor,1,demeanor,-13.734827041625977
demeans,3,dem_##ean_##s,-23.862264156341553
demetrius,3,dem_##et_##rius,-28.062623500823975
demineralization,4,dem_##iner_##ali_##zation,-26.38100242614746
demise,1,demise,-12.113037109375
democracy,1,democracy,-10.091339111328125
democrat,2,demo_##crat,-15.782478332519531
democratic,1,democratic,-10.597589492797852
democrats,2,demo_##crats,-17.34439706802368
demodocus,3,demo_##do_##cus,-22.93093490600586
demographic,1,demographic,-16.282142639160156
demography,2,demo_##graphy,-17.955568313598633
demolished,1,demolished,-12.650228500366211
demon,1,demon,-8.57043170928955
demons,1,demons,-9.609822273254395
demonstrable,3,demons_##tra_##ble,-19.885030269622803
demonstrate,1,demonstrate,-13.108816146850586
demonstrated,1,demonstrated,-14.000114440917969
demonstrates,1,demonstrates,-15.112552642822266
demonstrating,1,demonstrating,-15.319863319396973
demonstration,1,demonstration,-13.245294570922852
demonstrations,1,demonstrations,-16.02522850036621
demonstrators,3,demons_##tra_##tors,-23.085641384124756
demoralize,3,demo_##ral_##ize,-23.520885467529297
demoralized,3,demo_##ral_##ized,-20.20992660522461
demure,2,dem_##ure,-13.25125503540039
demurrer,3,dem_##ur_##rer,-16.627059936523438
demythologization,5,dem_##yt_##hol_##og_##ization,-39.213775634765625
denial,1,denial,-8.546758651733398
denials,2,denial_##s,-11.562958717346191
denied,1,denied,-9.341063499450684
denies,1,denies,-14.023404121398926
denmark,2,den_##mark,-21.088214874267578
dennis,2,den_##nis,-19.031375885009766
denomination,1,denomination,-13.639304161071777
denominational,2,denomination_##al,-14.745585441589355
denominations,1,denominations,-16.68136978149414
denote,1,denote,-16.42650604248047
denoted,1,denoted,-14.738839149475098
denotes,1,denotes,-16.156898498535156
denoting,2,den_##oting,-18.470157623291016
denouement,3,den_##ou_##ement,-16.689124584197998
denounce,3,den_##ou_##nce,-17.717803478240967
denounced,1,denounced,-13.718663215637207
denounces,3,den_##ou_##nces,-20.593706607818604
denouncing,3,den_##ou_##ncing,-18.5961012840271
dense,1,dense,-11.886758804321289
density,1,density,-14.361485481262207
dental,1,dental,-12.727746963500977
dented,2,den_##ted,-13.732105255126953
denting,2,den_##ting,-19.283653259277344
dentist,2,den_##tist,-14.13432502746582
dentists,3,den_##tist_##s,-16.317206382751465
denuded,2,den_##uded,-14.9657621383667
denunciation,3,den_##un_##ciation,-20.113502502441406
denver,2,den_##ver,-22.046563148498535
denverite,3,den_##ver_##ite,-28.141454219818115
deny,1,deny,-10.03152847290039
denying,1,denying,-11.926046371459961
deodorant,4,de_##od_##oran_##t,-23.346118450164795
depart,1,depart,-11.547630310058594
departed,1,departed,-12.075160026550293
departing,1,departing,-13.522025108337402
department,1,department,-12.960216522216797
departments,1,departments,-16.945432662963867
departs,2,depart_##s,-13.56825304031372
departure,1,departure,-12.3489990234375
departures,2,departure_##s,-13.49722671508789
depaul,3,de_##pa_##ul,-22.53856658935547
depend,1,depend,-12.60195255279541
dependable,2,depend_##able,-12.031079292297363
depended,1,depended,-14.159492492675781
dependence,1,dependence,-12.925651550292969
dependency,2,depend_##ency,-12.213934898376465
dependent,1,dependent,-11.410900115966797
depending,1,depending,-13.70401382446289
depends,1,depends,-13.36587905883789
depersonalization,4,de_##person_##ali_##zation,-22.978922843933105
depew,3,de_##pe_##w,-19.14710807800293
depicted,1,depicted,-16.141067504882812
depicting,1,depicting,-17.387248992919922
depletion,3,de_##ple_##tion,-16.72902202606201
deplored,4,de_##p_##lore_##d,-14.051870822906494
deplores,4,de_##p_##lore_##s,-18.682294845581055
deployed,1,deployed,-12.684831619262695
deploying,2,deploy_##ing,-17.915276050567627
depose,2,de_##pose,-14.684714317321777
deposed,1,deposed,-13.587129592895508
deposited,1,deposited,-15.150673866271973
deposits,1,deposits,-13.71384334564209
depot,1,depot,-13.31197738647461
depraved,3,de_##pra_##ved,-17.075809478759766
depravity,3,de_##pra_##vity,-18.36543083190918
depreciation,4,de_##p_##re_##ciation,-20.116014003753662
depressed,1,depressed,-14.046092987060547
depressing,2,de_##pressing,-12.07450819015503
depression,1,depression,-12.880212783813477
depressors,3,de_##press_##ors,-15.482252597808838
deprivation,4,de_##p_##ri_##vation,-18.239830493927002
deprive,3,de_##p_##rive,-17.284769535064697
depth,1,depth,-13.840904235839844
depths,1,depths,-14.318292617797852
depugh,3,de_##pu_##gh,-24.791749954223633
deputies,1,deputies,-15.683792114257812
deputy,1,deputy,-12.69997787475586
derby,1,derby,-14.265731811523438
derelict,3,der_##eli_##ct,-17.22398805618286
dereliction,3,der_##eli_##ction,-19.32681894302368
derivation,2,der_##ivation,-15.088227272033691
derivative,1,derivative,-11.886974334716797
derive,1,derive,-13.984692573547363
derived,1,derived,-10.841949462890625
derives,1,derives,-13.206526756286621
deriving,2,der_##iving,-15.76628065109253
derrick,2,der_##rick,-14.806503295898438
dervishes,3,der_##vis_##hes,-24.092432498931885
des,1,des,-11.378414154052734
descendant,1,descendant,-12.571200370788574
descended,1,descended,-12.584573745727539
descendents,2,descend_##ents,-15.106589317321777
descending,1,descending,-13.872565269470215
descent,1,descent,-10.369011878967285
describe,1,describe,-13.396857261657715
described,1,described,-12.895187377929688
describes,1,describes,-14.726550102233887
describing,1,describing,-15.653255462646484
description,1,description,-12.71634578704834
descriptions,1,descriptions,-14.614364624023438
descriptive,1,descriptive,-12.107339859008789
desecration,3,des_##ec_##ration,-19.862016677856445
desegregate,4,des_##eg_##re_##gate,-26.472883224487305
desegregated,4,des_##eg_##re_##gated,-25.855785369873047
desegregation,3,des_##eg_##regation,-18.31478786468506
desensitized,4,des_##ens_##iti_##zed,-24.381627082824707
desert,1,desert,-10.027473449707031
deserted,1,deserted,-11.453179359436035
deserts,2,desert_##s,-12.463484764099121
deserve,1,deserve,-11.15882682800293
deserved,1,deserved,-9.398040771484375
deserves,1,deserves,-10.131950378417969
design,1,design,-10.784642219543457
designate,2,design_##ate,-14.212257862091064
designated,1,designated,-13.157083511352539
designation,1,designation,-13.956709861755371
designed,1,designed,-10.808181762695312
designer,1,designer,-12.799446105957031
designers,1,designers,-14.524083137512207
designing,1,designing,-15.712422370910645
designs,1,designs,-13.701945304870605
desirability,3,des_##ira_##bility,-19.834874153137207
desirable,1,desirable,-11.545268058776855
desire,1,desire,-11.270660400390625
desired,1,desired,-12.412763595581055
desires,1,desires,-13.293745994567871
desiring,2,des_##iring,-14.064004898071289
desk,1,desk,-14.617143630981445
deslonde,3,des_##lon_##de,-30.126428604125977
desolate,2,des_##olate,-10.670902252197266
desolation,3,des_##ola_##tion,-17.14934253692627
despair,1,despair,-12.304664611816406
despairing,2,despair_##ing,-12.602193832397461
despairingly,2,despair_##ingly,-16.769495964050293
desperate,1,desperate,-9.35132884979248
desperately,1,desperately,-12.411538124084473
desperation,1,desperation,-11.635966300964355
despise,3,des_##pis_##e,-15.363786697387695
despised,3,des_##pis_##ed,-13.53788948059082
despising,3,des_##pis_##ing,-18.063685417175293
despite,1,despite,-11.410561561584473
despondency,4,des_##po_##nden_##cy,-23.624838829040527
despondent,4,des_##po_##nden_##t,-19.279183387756348
despot,2,des_##pot,-12.845129013061523
despotism,3,des_##pot_##ism,-14.719111442565918
desprez,3,des_##p_##rez,-20.892369270324707
dessert,1,dessert,-12.01967716217041
desserts,2,dessert_##s,-14.53237533569336
destination,1,destination,-12.451836585998535
destined,1,destined,-10.241707801818848
destiny,1,destiny,-9.374144554138184
destroy,1,destroy,-8.771787643432617
destroyed,1,destroyed,-8.788869857788086
destroyers,1,destroyers,-12.842504501342773
destroying,1,destroying,-11.900246620178223
destruction,1,destruction,-9.90546703338623
destructive,1,destructive,-12.387206077575684
desuetude,3,des_##ue_##tude,-26.95779323577881
desultory,3,des_##ult_##ory,-19.186767578125
detached,1,detached,-11.837371826171875
detachment,1,detachment,-12.324529647827148
detail,1,detail,-11.936347007751465
detailed,1,detailed,-12.543834686279297
details,1,details,-12.419071197509766
detain,2,de_##tain,-14.488871574401855
detect,1,detect,-12.126519203186035
detectable,2,detect_##able,-12.150091171264648
detected,1,detected,-12.273075103759766
detecting,2,detect_##ing,-13.703574180603027
detection,1,detection,-12.83587646484375
detective,1,detective,-9.981034278869629
detectives,1,detectives,-13.046672821044922
detector,1,detector,-13.475817680358887
detectors,2,detector_##s,-13.43614387512207
deter,2,de_##ter,-14.441449165344238
detergency,4,de_##ter_##gen_##cy,-26.56035566329956
detergent,3,de_##ter_##gent,-16.641180992126465
detergents,4,de_##ter_##gent_##s,-15.91532564163208
deteriorated,1,deteriorated,-15.6841459274292
deteriorating,4,de_##ter_##ior_##ating,-15.868977069854736
deterioration,4,de_##ter_##ior_##ation,-17.31037473678589
determinability,4,de_##ter_##mina_##bility,-24.712469577789307
determinant,4,de_##ter_##mina_##nt,-18.513732433319092
determination,1,determination,-9.397250175476074
determinations,2,determination_##s,-13.642024993896484
determinative,4,de_##ter_##mina_##tive,-18.83188772201538
determine,1,determine,-11.656518936157227
determined,1,determined,-8.347654342651367
determinedly,2,determined_##ly,-11.778740882873535
determines,1,determines,-13.42573356628418
determining,1,determining,-14.982824325561523
deterministic,4,de_##ter_##mini_##stic,-24.679407596588135
deterrence,4,de_##ter_##ren_##ce,-20.9154372215271
detested,3,de_##test_##ed,-15.803064346313477
detonated,3,de_##ton_##ated,-17.088714599609375
detonating,3,de_##ton_##ating,-16.546844482421875
detonation,3,de_##ton_##ation,-16.15442657470703
detract,2,de_##tract,-14.687448978424072
detractor,3,de_##tract_##or,-15.086494445800781
detractors,3,de_##tract_##ors,-15.15431022644043
detriment,3,de_##tri_##ment,-18.012808799743652
detrimental,3,de_##tri_##mental,-15.435011863708496
detroit,3,de_##tro_##it,-24.361116409301758
devastated,1,devastated,-11.247795104980469
devastating,1,devastating,-11.425697326660156
devastation,3,de_##vas_##tation,-13.97908878326416
develop,1,develop,-11.655298233032227
developed,1,developed,-10.539921760559082
developer,1,developer,-13.066469192504883
developing,1,developing,-13.125053405761719
development,1,development,-11.673084259033203
developmental,1,developmental,-15.57296371459961
developments,1,developments,-14.1819429397583
develops,1,develops,-13.658468246459961
deviance,3,de_##vian_##ce,-19.97190761566162
deviant,3,de_##vian_##t,-14.574545860290527
deviants,3,de_##vian_##ts,-20.40121841430664
deviating,3,de_##via_##ting,-17.823023796081543
deviation,2,de_##viation,-11.970833778381348
deviations,3,de_##viation_##s,-12.263131618499756
device,1,device,-11.682525634765625
devices,1,devices,-12.855424880981445
devil,1,devil,-9.7683687210083
devilish,2,devil_##ish,-10.203693389892578
devised,1,devised,-11.672096252441406
devoid,1,devoid,-12.95833683013916
devote,1,devote,-15.702704429626465
devoted,1,devoted,-11.056269645690918
devoting,3,de_##vo_##ting,-15.982942581176758
devotion,1,devotion,-11.233823776245117
devotional,2,devotion_##al,-11.287880897521973
devour,2,de_##vour,-14.103837013244629
dew,2,de_##w,-12.463821411132812
dewars,3,de_##war_##s,-15.275290966033936
dewitt,3,de_##wi_##tt,-21.071535110473633
dexamethasone,5,de_##xa_##met_##has_##one,-37.93794298171997
dextrous,4,de_##x_##tro_##us,-16.21155309677124
dharma,3,d_##har_##ma,-15.284725666046143
di,1,di,-11.274367332458496
diabetes,1,diabetes,-14.380819320678711
diagnose,3,di_##ag_##nose,-18.244879722595215
diagnosed,1,diagnosed,-14.229103088378906
diagnosing,4,di_##ag_##nos_##ing,-25.239694595336914
diagnosis,1,diagnosis,-13.79248046875
diagnostic,1,diagnostic,-13.429007530212402
diagnosticians,2,diagnostic_##ians,-20.58803653717041
diagonal,1,diagonal,-14.30062198638916
diagonalizable,3,diagonal_##iza_##ble,-23.56111240386963
diagonally,2,diagonal_##ly,-16.401803016662598
diagram,1,diagram,-15.438755989074707
diagrams,2,diagram_##s,-16.725221633911133
dial,1,dial,-14.572839736938477
dialect,1,dialect,-14.324045181274414
dialectical,2,dialect_##ical,-17.076906204223633
dialectics,2,dialect_##ics,-20.804731369018555
dialects,1,dialects,-15.68134880065918
dialed,1,dialed,-14.841312408447266
dialogue,1,dialogue,-13.629775047302246
dialysis,3,dial_##ys_##is,-18.309412002563477
diameter,1,diameter,-15.004453659057617
diameters,2,diameter_##s,-15.268045425415039
diametric,3,di_##ame_##tric,-19.56601572036743
diamond,1,diamond,-8.8154296875
diamonds,1,diamonds,-10.983628273010254
diana,2,di_##ana,-19.717145919799805
diane,2,di_##ane,-19.453728675842285
diapers,3,di_##aper_##s,-15.850979328155518
diaphragmic,4,di_##aph_##rag_##mic,-34.11340284347534
diaphragms,4,di_##aph_##rag_##ms,-32.43875169754028
diaries,2,di_##aries,-15.223282814025879
diario,2,di_##ario,-17.822446823120117
diarrhoea,5,di_##ar_##r_##hoe_##a,-30.602322101593018
diary,1,diary,-13.118698120117188
diathesis,3,di_##ath_##esis,-21.450973510742188
diatomic,3,di_##ato_##mic,-21.669954299926758
dice,1,dice,-13.917387008666992
dick,1,dick,-11.005874633789062
dickens,2,dick_##ens,-18.210432529449463
dicks,2,dick_##s,-13.98958969116211
dictate,3,di_##ct_##ate,-16.52080249786377
dictated,1,dictated,-13.572638511657715
dictates,3,di_##ct_##ates,-18.631041526794434
dictator,1,dictator,-10.113449096679688
dictators,2,dictator_##s,-16.503026008605957
dictatorship,1,dictatorship,-11.285196304321289
dictionary,1,dictionary,-13.824555397033691
did,1,did,-9.549386024475098
didi,2,did_##i,-14.001481056213379
die,1,die,-8.303476333618164
died,1,died,-9.721041679382324
diego,2,die_##go,-18.817137718200684
dies,1,dies,-11.22636604309082
diet,1,diet,-12.950730323791504
dietary,2,diet_##ary,-14.342514038085938
diethylstilbestrol,7,diet_##hyl_##st_##il_##bes_##tro_##l,-52.443950176239014
dietrich,2,diet_##rich,-25.5333194732666
diets,2,diet_##s,-15.554165840148926
diety,2,diet_##y,-17.843873977661133
differ,1,differ,-12.6780424118042
differed,1,differed,-14.867561340332031
difference,1,difference,-11.403636932373047
differences,1,differences,-14.005395889282227
different,1,different,-8.404348373413086
differentiability,2,different_##iability,-16.198406219482422
differential,1,differential,-13.176399230957031
differentiate,1,differentiate,-14.980697631835938
differentiation,1,differentiation,-14.641863822937012
differently,1,differently,-12.069064140319824
differs,1,differs,-14.423454284667969
difficult,1,difficult,-9.9592924118042
difficulties,1,difficulties,-15.259056091308594
difficulty,1,difficulty,-13.79342269897461
diffraction,3,di_##ff_##raction,-18.912821769714355
diffuse,3,di_##ff_##use,-11.997937202453613
diffused,3,di_##ff_##used,-15.072389602661133
diffuses,3,di_##ff_##uses,-17.529064178466797
diffusing,3,di_##ff_##using,-17.70570468902588
diffusion,1,diffusion,-13.616411209106445
dig,1,dig,-10.85184383392334
digby,2,dig_##by,-24.50225067138672
digesting,3,dig_##est_##ing,-14.483928680419922
digges,2,dig_##ges,-20.838821411132812
digging,1,digging,-13.119499206542969
digital,1,digital,-12.247591972351074
digitalization,2,digital_##ization,-16.331836223602295
dignified,3,dig_##ni_##fied,-16.848912715911865
dignitaries,4,dig_##ni_##tar_##ies,-25.284139156341553
dignity,1,dignity,-9.58742618560791
dilapidated,3,di_##lap_##idated,-19.4403657913208
dilatation,3,di_##lat_##ation,-20.86334991455078
dilated,2,di_##lated,-15.400582313537598
dilation,2,di_##lation,-16.789844512939453
dilemma,2,di_##lemma,-13.699848175048828
diligent,2,di_##ligent,-12.69827651977539
dill,2,di_##ll,-14.768832206726074
dillinger,3,di_##lling_##er,-24.730602741241455
dillon,2,di_##llon,-19.376748085021973
diluents,3,di_##lue_##nts,-23.89279842376709
diluting,3,di_##lut_##ing,-19.668322563171387
dilution,2,di_##lution,-14.46944522857666
dim,1,dim,-13.055126190185547
dimaggio,3,dim_##ag_##gio,-23.99563694000244
dimension,1,dimension,-13.777254104614258
dimensional,1,dimensional,-13.432241439819336
dimensionally,2,dimensional_##ly,-17.6369891166687
dimensioning,2,dimension_##ing,-17.73932933807373
dimensions,1,dimensions,-15.146345138549805
dimes,2,dim_##es,-15.995198726654053
dimethylglyoxime,6,dim_##eth_##yl_##gly_##ox_##ime,-50.01045846939087
diminished,1,diminished,-13.663167953491211
diminishing,3,dim_##ini_##shing,-18.821548461914062
dimly,2,dim_##ly,-14.51711654663086
dined,2,din_##ed,-17.779644012451172
dines,2,din_##es,-17.784584999084473
dingo,2,din_##go,-15.723925590515137
dingy,2,din_##gy,-14.080174446105957
dining,1,dining,-15.112232208251953
dinner,1,dinner,-10.990806579589844
dinners,2,dinner_##s,-17.03449773788452
dinnerware,2,dinner_##ware,-17.658514499664307
dinsmore,3,din_##smo_##re,-22.48274803161621
diocesan,1,diocesan,-12.685735702514648
diocs,3,di_##oc_##s,-26.504904747009277
dioramas,3,di_##orama_##s,-17.820032596588135
dioxalate,4,di_##ox_##ala_##te,-32.33141231536865
dip,1,dip,-13.615411758422852
diphosphopyridine,6,dip_##hos_##ph_##opy_##rid_##ine,-42.934866428375244
diplomacy,1,diplomacy,-10.009082794189453
diplomat,1,diplomat,-12.011877059936523
diplomatic,1,diplomatic,-8.784706115722656
diplomats,2,diplomat_##s,-13.012340545654297
dipole,2,dip_##ole,-19.757609367370605
dipped,1,dipped,-14.263259887695312
dipper,2,dip_##per,-15.056215286254883
dipylon,2,dip_##ylon,-25.987548828125
direct,1,direct,-9.367082595825195
directed,1,directed,-10.88560962677002
directing,1,directing,-15.03427791595459
direction,1,direction,-12.595544815063477
directional,1,directional,-11.326462745666504
directionality,2,directional_##ity,-15.118321418762207
directions,1,directions,-13.794191360473633
directive,2,direct_##ive,-11.698742866516113
directly,1,directly,-11.52952766418457
directness,2,direct_##ness,-11.833910942077637
director,1,director,-11.736181259155273
directorate,2,director_##ate,-13.343916893005371
directors,1,directors,-13.839405059814453
directory,1,directory,-15.101496696472168
directs,1,directs,-14.931349754333496
dirge,2,dir_##ge,-12.955699920654297
dirt,1,dirt,-10.018133163452148
dirty,1,dirty,-9.842447280883789
disability,1,disability,-13.952180862426758
disable,2,di_##sable,-16.88828134536743
disabled,1,disabled,-12.371728897094727
disadvantages,2,disadvantage_##s,-15.54478931427002
disagree,1,disagree,-11.09272289276123
disagreed,1,disagreed,-12.830921173095703
disagreement,1,disagreement,-12.591754913330078
disagrees,2,disagree_##s,-18.08034896850586
disappear,1,disappear,-10.914735794067383
disappearance,1,disappearance,-12.77883529663086
disappeared,1,disappeared,-11.683327674865723
disappearing,1,disappearing,-13.582962036132812
disappears,1,disappears,-13.038025856018066
disappointed,1,disappointed,-11.963696479797363
disappointing,1,disappointing,-12.44512939453125
disappointment,1,disappointment,-13.143980026245117
disappointments,2,disappointment_##s,-13.469399452209473
disapproval,1,disapproval,-12.572538375854492
disapprove,4,di_##sa_##pp_##rove,-19.875845909118652
disapproved,4,di_##sa_##pp_##roved,-19.087153434753418
disapproves,5,di_##sa_##pp_##rove_##s,-20.354153633117676
disarm,3,di_##sar_##m,-18.524155139923096
disarmament,4,di_##sar_##ma_##ment,-21.005813121795654
disarming,3,di_##sar_##ming,-17.37061357498169
disarranged,3,di_##sar_##ranged,-20.715511798858643
disaster,1,disaster,-9.255987167358398
disasters,1,disasters,-13.5448637008667
disastrous,1,disastrous,-11.598566055297852
disbelief,1,disbelief,-11.689399719238281
disbelieves,5,di_##s_##bel_##ie_##ves,-40.86361646652222
disbelieving,4,di_##s_##bel_##ieving,-17.831074714660645
disc,1,disc,-12.56867790222168
discarded,1,discarded,-11.48781967163086
discern,2,disc_##ern,-15.81299114227295
discernible,3,disc_##ern_##ible,-15.16839599609375
discharge,1,discharge,-12.89919662475586
discharged,1,discharged,-11.033310890197754
discharges,2,discharge_##s,-15.91939640045166
disciples,1,disciples,-12.532894134521484
discipleship,2,disciples_##hip,-13.079815864562988
discipline,1,discipline,-10.12696647644043
disciplined,2,discipline_##d,-11.154728889465332
disciplines,1,disciplines,-14.558947563171387
disclaimed,3,disc_##lai_##med,-27.050052642822266
disclose,2,disc_##lose,-18.046069145202637
disclosed,1,disclosed,-13.208161354064941
disclosure,1,disclosure,-11.908178329467773
disclosures,2,disclosure_##s,-14.24901008605957
discoid,2,disco_##id,-18.110029220581055
discolored,3,disco_##lore_##d,-19.325339317321777
discolors,3,disco_##lor_##s,-24.930344104766846
discomfort,1,discomfort,-14.361572265625
disconcerting,3,disco_##nce_##rting,-24.26150417327881
disconnected,1,disconnected,-13.333677291870117
discontent,3,disco_##nte_##nt,-21.19737148284912
discontinue,3,disco_##ntin_##ue,-22.724427223205566
discontinued,1,discontinued,-12.558093070983887
discordantly,3,disco_##rda_##ntly,-24.029408931732178
discount,1,discount,-12.58997917175293
discounted,2,discount_##ed,-13.939918518066406
discounts,2,discount_##s,-15.023497581481934
discourage,2,disco_##urage,-18.893980026245117
discouraged,1,discouraged,-14.450033187866211
discouraging,3,disco_##ura_##ging,-21.401355743408203
discourse,1,discourse,-14.527976989746094
discourses,2,discourse_##s,-16.703174591064453
discourteous,3,disco_##urt_##eous,-19.669991493225098
discover,1,discover,-10.908093452453613
discovered,1,discovered,-9.612974166870117
discoverer,2,discover_##er,-12.542810440063477
discoveries,1,discoveries,-13.305164337158203
discovering,1,discovering,-12.577776908874512
discovers,1,discovers,-12.967084884643555
discovery,1,discovery,-9.942408561706543
discredit,3,disc_##red_##it,-21.357511043548584
discreet,2,disc_##reet,-12.473528861999512
discreetly,3,disc_##reet_##ly,-14.310035705566406
discrepancies,4,disc_##re_##pan_##cies,-19.4246768951416
discrepancy,4,disc_##re_##pan_##cy,-18.495180130004883
discrete,1,discrete,-10.798099517822266
discretion,1,discretion,-10.06625747680664
discretionary,2,discretion_##ary,-11.378620147705078
discriminating,3,disc_##rim_##inating,-19.260659217834473
discrimination,1,discrimination,-13.404382705688477
discriminatory,4,disc_##rim_##inator_##y,-20.71852684020996
discs,1,discs,-14.787269592285156
discuss,1,discuss,-14.524787902832031
discussed,1,discussed,-14.381319046020508
discusses,1,discusses,-17.24524688720703
discussing,1,discussing,-17.313631057739258
discussion,1,discussion,-14.306915283203125
discussions,1,discussions,-16.30255126953125
disdain,3,di_##s_##dain,-11.271865844726562
disdainful,4,di_##s_##dain_##ful,-11.30514907836914
disdaining,4,di_##s_##dain_##ing,-15.923993110656738
disdains,4,di_##s_##dain_##s,-18.57511854171753
disease,1,disease,-11.983312606811523
diseases,1,diseases,-15.35369873046875
disentangle,4,di_##sent_##ang_##le,-25.479060173034668
disfavor,4,di_##s_##fa_##vor,-20.981986045837402
disfigured,3,di_##s_##figured,-13.21652889251709
disgrace,4,di_##s_##gra_##ce,-21.14491081237793
disgraced,4,di_##s_##gra_##ced,-23.0661563873291
disgruntled,5,di_##s_##g_##run_##tled,-23.468265533447266
disguised,1,disguised,-11.696370124816895
disguises,2,disguise_##s,-14.697186470031738
disgust,1,disgust,-12.47728157043457
disgusted,1,disgusted,-12.756477355957031
disgusting,1,disgusting,-9.28404712677002
dish,1,dish,-12.709904670715332
dishearten,3,dish_##ear_##ten,-24.43117046356201
dished,2,dish_##ed,-17.243847846984863
dishes,1,dishes,-15.503002166748047
dishonest,3,dish_##ones_##t,-17.623806476593018
dishonor,3,dish_##ono_##r,-20.259275913238525
dishonored,3,dish_##ono_##red,-20.237407207489014
