word,nr. of tokens,tokens,word score
absorptive,5,a_##bs_##or_##pt_##ive,-21.98354434967041
abstract,1,abstract,-11.404670715332031
abstraction,2,abstract_##ion,-12.651521682739258
abstractions,2,abstract_##ions,-16.747434616088867
abstractly,2,abstract_##ly,-18.489033222198486
abstracts,2,abstract_##s,-16.744362831115723
absurd,1,absurd,-9.907647132873535
absurdities,2,absurd_##ities,-14.355308055877686
absurdity,2,absurd_##ity,-10.668184280395508
absurdly,2,absurd_##ly,-16.11544418334961
abundance,1,abundance,-11.421503067016602
abundant,1,abundant,-10.45715618133545
abundantly,2,abundant_##ly,-12.08782148361206
abuse,1,abuse,-11.2623872756958
abused,1,abused,-12.824851989746094
abuses,1,abuses,-15.36538314819336
abyss,2,a_##byss,-11.768232822418213
academic,1,academic,-12.222911834716797
academically,2,academic_##ally,-16.16233205795288
academies,2,a_##cademies,-14.531237125396729
academy,1,academy,-13.05594539642334
acadia,3,a_##ca_##dia,-18.088719367980957
acala,3,a_##cal_##a,-17.364044189453125
acapulco,4,a_##cap_##ul_##co,-21.25234031677246
accademia,4,a_##cca_##de_##mia,-18.19705581665039
accede,3,a_##cc_##ede,-17.600627899169922
accelerated,1,accelerated,-14.318656921386719
accelerating,4,a_##cc_##ele_##rating,-21.184675216674805
acceleration,1,acceleration,-14.625595092773438
accelerations,2,acceleration_##s,-17.873390197753906
accelerator,2,a_##ccelerator,-13.541172504425049
accelerometer,5,a_##cc_##ele_##rome_##ter,-31.822062492370605
accelerometers,5,a_##cc_##ele_##rome_##ters,-34.97541046142578
accent,1,accent,-14.233610153198242
accented,2,accent_##ed,-14.806922912597656
accentuated,2,accent_##uated,-17.693716049194336
accept,1,accept,-8.21381664276123
acceptability,2,accept_##ability,-13.071146965026855
acceptable,1,acceptable,-7.888487815856934
acceptance,1,acceptance,-9.03132152557373
accepted,1,accepted,-7.681037902832031
accepting,1,accepting,-10.139054298400879
accepts,1,accepts,-10.540060043334961
access,1,access,-11.509001731872559
accessible,1,accessible,-11.105005264282227
accessories,1,accessories,-14.607882499694824
accident,1,accident,-10.566561698913574
accidental,1,accidental,-8.49147891998291
accidents,1,accidents,-12.670206069946289
acclaimed,1,acclaimed,-13.286908149719238
accolades,3,a_##cco_##lades,-12.7861909866333
accommodate,1,accommodate,-13.407604217529297
accommodating,5,a_##cco_##mm_##oda_##ting,-22.061043739318848
accommodation,1,accommodation,-13.493906021118164
accommodations,2,accommodation_##s,-12.99364948272705
accomodations,5,a_##cco_##mo_##dation_##s,-29.977083683013916
accompanied,1,accompanied,-13.643889427185059
accompanies,5,a_##cco_##mp_##ani_##es,-27.11978244781494
accompaniment,1,accompaniment,-15.694116592407227
accompaniments,2,accompaniment_##s,-16.861366271972656
accompany,1,accompany,-14.796919822692871
accompanying,1,accompanying,-15.696481704711914
accomplice,4,a_##cco_##mp_##lice,-15.830495834350586
accomplish,1,accomplish,-12.291051864624023
accomplished,1,accomplished,-10.1909818649292
accomplishment,2,accomplish_##ment,-12.201959609985352
accomplishments,1,accomplishments,-13.86853313446045
accord,1,accord,-9.752886772155762
accordance,1,accordance,-11.953453063964844
accorded,2,accord_##ed,-11.723607063293457
according,1,according,-10.680511474609375
accordingly,1,accordingly,-10.898124694824219
accords,2,accord_##s,-13.208577156066895
accosting,3,a_##cco_##sting,-15.415975570678711
account,1,account,-10.280736923217773
accountability,2,account_##ability,-11.402560234069824
accounted,1,accounted,-13.585179328918457
accounting,1,accounting,-14.334090232849121
accounts,1,accounts,-13.29233169555664
accouterments,4,a_##cco_##uter_##ments,-23.543047428131104
accreditation,1,accreditation,-13.936592102050781
accretion,4,a_##cc_##ret_##ion,-19.56284999847412
accretions,4,a_##cc_##ret_##ions,-24.831010818481445
accruing,4,a_##cc_##ru_##ing,-18.86741542816162
accumulate,4,a_##cc_##um_##ulate,-20.288890838623047
accumulates,4,a_##cc_##um_##ulates,-23.380791664123535
accumulating,4,a_##cc_##um_##ulating,-20.276578903198242
accumulation,1,accumulation,-13.77828598022461
accuracy,1,accuracy,-10.534241676330566
accurate,1,accurate,-8.273914337158203
accurately,1,accurately,-10.605132102966309
accusations,1,accusations,-12.958234786987305
accuse,3,a_##cc_##use,-12.24289608001709
accused,1,accused,-12.617364883422852
accusing,1,accusing,-14.111021041870117
accusingly,2,accusing_##ly,-18.024450302124023
accustomed,1,accustomed,-12.547781944274902
ace,1,ace,-8.099114418029785
acetone,2,ace_##tone,-15.974637985229492
acey,2,ace_##y,-12.112006664276123
acheson,2,ache_##son,-23.18238925933838
achieve,1,achieve,-11.342745780944824
achieved,1,achieved,-9.86568546295166
achievement,1,achievement,-12.192108154296875
achievements,1,achievements,-13.612677574157715
achieves,2,achieve_##s,-15.091680526733398
achieving,1,achieving,-13.637443542480469
aching,1,aching,-14.404150009155273
acid,1,acid,-11.348628997802734
ackerly,3,a_##cker_##ly,-16.630619049072266
acknowledge,1,acknowledge,-11.820192337036133
acknowledged,1,acknowledged,-10.8868408203125
acknowledgement,2,acknowledge_##ment,-12.118613243103027
acknowledges,2,acknowledge_##s,-19.85149335861206
acknowledging,1,acknowledging,-13.586501121520996
acknowledgment,6,a_##ck_##no_##wl_##ed_##gment,-22.463457584381104
acknowledgments,7,a_##ck_##no_##wl_##ed_##gment_##s,-21.776582717895508
acolyte,4,a_##co_##ly_##te,-19.32517671585083
acourse,2,a_##course,-18.091919422149658
acquaintance,1,acquaintance,-10.158989906311035
acquainted,1,acquainted,-12.594243049621582
acquiesce,5,a_##c_##qui_##es_##ce,-24.104199409484863
acquiesced,5,a_##c_##qui_##es_##ced,-25.13829517364502
acquiescence,5,a_##c_##qui_##es_##cence,-22.398634910583496
acquiesence,5,a_##c_##qui_##ese_##nce,-34.790138721466064
acquire,1,acquire,-10.85866641998291
acquired,1,acquired,-9.3322114944458
acquires,2,acquire_##s,-14.782983779907227
acquiring,1,acquiring,-13.274072647094727
acquisition,1,acquisition,-11.829591751098633
acquittal,5,a_##c_##qui_##tta_##l,-20.869741439819336
acre,1,acre,-12.406159400939941
acreage,2,acre_##age,-13.181107521057129
acres,1,acres,-13.274341583251953
acropolis,3,a_##c_##ropolis,-18.659302711486816
across,1,across,-11.435506820678711
acrylic,4,a_##c_##ryl_##ic,-18.683835983276367
act,1,act,-8.36758804321289
acted,1,acted,-11.15757942199707
acting,1,acting,-10.970309257507324
action,1,action,-9.677125930786133
actions,1,actions,-11.330718994140625
activate,1,activate,-14.060626029968262
activated,1,activated,-12.650493621826172
active,1,active,-9.784525871276855
actively,1,actively,-13.839465141296387
actives,2,active_##s,-14.832241535186768
activism,1,activism,-14.196151733398438
activities,1,activities,-15.360639572143555
activity,1,activity,-13.23780345916748
actor,1,actor,-12.409004211425781
actors,1,actors,-13.490857124328613
actress,1,actress,-13.000499725341797
actresses,1,actresses,-16.233964920043945
acts,1,acts,-11.800331115722656
actual,1,actual,-10.80462646484375
actuality,2,actual_##ity,-12.024910926818848
actually,1,actually,-9.530503273010254
actuarially,4,act_##ua_##rial_##ly,-27.628117084503174
actuated,2,act_##uated,-12.925569534301758
acute,1,acute,-11.65274429321289
acutely,2,acute_##ly,-14.03851318359375
ad,1,ad,-10.583528518676758
ada,2,ad_##a,-16.442771434783936
adage,2,ad_##age,-15.806979179382324
adair,2,ad_##air,-23.903079986572266
adam,2,ad_##am,-15.223042488098145
adamant,3,ad_##aman_##t,-17.11018466949463
adame,2,ad_##ame,-17.313955307006836
adams,2,ad_##ams,-17.829899787902832
adapt,1,adapt,-12.11598014831543
adaptable,2,adapt_##able,-13.170599937438965
adaptaplex,3,adapt_##ap_##lex,-27.817298889160156
adaptation,1,adaptation,-13.093021392822266
adaptations,1,adaptations,-15.456418991088867
adapted,1,adapted,-11.96290111541748
adapter,2,adapt_##er,-15.660744667053223
adapters,2,adapt_##ers,-17.63736391067505
adc,2,ad_##c,-18.706314086914062
add,1,add,-13.226605415344238
addabbo,3,add_##ab_##bo,-28.75922203063965
added,1,added,-11.481903076171875
addicted,2,add_##icted,-12.391576766967773
addiction,1,addiction,-11.281147003173828
adding,1,adding,-14.568510055541992
addition,1,addition,-13.855607032775879
additional,1,additional,-12.662873268127441
additionally,1,additionally,-14.861785888671875
additions,1,additions,-15.602781295776367
additive,2,add_##itive,-14.655912399291992
additives,3,add_##itive_##s,-13.916101455688477
address,1,address,-14.074800491333008
addressed,1,addressed,-13.956042289733887
addresses,1,addresses,-17.282859802246094
addressing,1,addressing,-17.55095672607422
adds,1,adds,-14.495195388793945
adelia,3,ad_##eli_##a,-20.4367618560791
adenomas,3,ad_##eno_##mas,-25.732568740844727
adept,2,ad_##ept,-12.637615203857422
adequacy,4,ad_##e_##qua_##cy,-19.590280055999756
adequate,1,adequate,-8.395133972167969
adequately,1,adequately,-12.36695671081543
adhered,2,ad_##hered,-16.38796329498291
adherence,2,ad_##herence,-15.596990585327148
adherents,3,ad_##here_##nts,-18.65880584716797
adheres,3,ad_##here_##s,-22.769211769104004
adhesive,2,ad_##hesive,-15.534808158874512
adios,2,ad_##ios,-14.651556015014648
adipic,3,ad_##ip_##ic,-30.485754013061523
adirondack,4,ad_##iro_##nda_##ck,-27.685115814208984
adjacent,1,adjacent,-13.722247123718262
adjectives,3,ad_##jective_##s,-14.02834415435791
adjoined,3,ad_##join_##ed,-17.25601053237915
adjoining,1,adjoining,-14.503374099731445
adjoins,3,ad_##join_##s,-24.212315559387207
adjournment,4,ad_##jou_##rn_##ment,-18.11724615097046
adjourns,3,ad_##jou_##rns,-26.240766525268555
adjudicate,3,ad_##ju_##dicate,-19.75752353668213
adjunct,2,ad_##junct,-15.14744520187378
adjuncts,3,ad_##junct_##s,-18.656752586364746
adjust,1,adjust,-12.728377342224121
adjusted,1,adjusted,-14.367650032043457
adjusting,1,adjusting,-16.552650451660156
adjustment,1,adjustment,-14.884820938110352
adjustments,1,adjustments,-14.287971496582031
adlai,2,ad_##lai,-23.34211540222168
adler,2,ad_##ler,-22.62173080444336
admassy,3,ad_##mass_##y,-27.15390110015869
administer,1,administer,-12.94035816192627
administered,1,administered,-12.618536949157715
administering,2,administer_##ing,-13.825242042541504
administration,1,administration,-12.176204681396484
administrative,1,administrative,-13.824105262756348
administrator,1,administrator,-11.805583953857422
administrators,1,administrators,-14.07087516784668
admirable,3,ad_##mir_##able,-15.300680160522461
admirably,3,ad_##mir_##ably,-20.25124168395996
admirals,2,admiral_##s,-15.121242046356201
admiration,1,admiration,-12.016439437866211
admire,1,admire,-12.651754379272461
admired,1,admired,-12.185750961303711
admirers,2,admire_##rs,-14.989330291748047
admiring,2,ad_##miring,-15.168200492858887
admissible,2,ad_##missible,-12.984210014343262
admission,1,admission,-12.073773384094238
admit,1,admit,-10.929285049438477
admitted,1,admitted,-10.44377613067627
admittedly,2,admitted_##ly,-10.915863990783691
admitting,1,admitting,-13.487943649291992
admixed,3,ad_##mi_##xed,-18.85395050048828
admonishments,4,ad_##mon_##ish_##ments,-21.930706024169922
admonitions,4,ad_##mon_##ition_##s,-15.609039306640625
adobe,2,ad_##obe,-16.80223035812378
adolescence,3,ad_##ole_##scence,-18.825358390808105
adolescent,1,adolescent,-13.98023509979248
adolescents,2,adolescent_##s,-15.056018829345703
adolf,3,ad_##ol_##f,-20.634921550750732
adolphus,3,ad_##ol_##phus,-18.36539649963379
adoniram,3,ad_##oni_##ram,-28.51872158050537
adonis,3,ad_##oni_##s,-17.67803382873535
adopt,1,adopt,-10.449979782104492
adopted,1,adopted,-9.12972354888916
adopting,1,adopting,-14.066719055175781
adoption,1,adoption,-10.028141975402832
adorable,1,adorable,-10.813305854797363
adore,2,ad_##ore,-14.3050537109375
adored,2,ad_##ored,-14.511125564575195
adores,2,ad_##ores,-17.285548210144043
adorned,1,adorned,-14.502198219299316
adorns,3,ad_##orn_##s,-22.227680683135986
adrian,2,ad_##rian,-23.77016258239746
adrien,2,ad_##rien,-19.39695167541504
adrift,2,ad_##rift,-13.835182189941406
ads,1,ads,-15.281425476074219
adult,1,adult,-9.89181137084961
adulthood,1,adulthood,-13.763864517211914
adults,1,adults,-10.094945907592773
advance,1,advance,-11.225082397460938
advanced,1,advanced,-10.100936889648438
advancement,1,advancement,-14.012221336364746
advances,1,advances,-15.240669250488281
advancing,1,advancing,-14.077817916870117
advantage,1,advantage,-11.46264362335205
advantages,1,advantages,-13.403719902038574
advent,1,advent,-14.298821449279785
adventitious,3,advent_##iti_##ous,-23.692635536193848
adventure,1,adventure,-10.200172424316406
adventurers,2,adventure_##rs,-12.75003433227539
adventures,1,adventures,-13.020371437072754
adventurous,2,advent_##urous,-12.615842819213867
adverbial,3,ad_##ver_##bial,-22.18242645263672
adversary,3,ad_##vers_##ary,-17.208125591278076
adverse,1,adverse,-13.462305068969727
adversely,2,adverse_##ly,-15.453304290771484
advertised,1,advertised,-14.615517616271973
advertisement,1,advertisement,-13.796372413635254
advertisements,1,advertisements,-15.864858627319336
advertisers,3,ad_##vert_##isers,-17.588658809661865
advertising,1,advertising,-13.997736930847168
advice,1,advice,-9.450726509094238
advisability,3,ad_##vis_##ability,-24.064504623413086
advisable,3,ad_##vis_##able,-18.889652252197266
advise,1,advise,-11.689045906066895
advised,1,advised,-11.00438117980957
advisedly,2,advised_##ly,-14.531585693359375
advisement,2,advise_##ment,-16.341269493103027
advisers,2,adviser_##s,-14.268034934997559
advises,2,advise_##s,-17.148630142211914
advising,1,advising,-14.99811840057373
advisory,1,advisory,-12.1345796585083
advocacy,1,advocacy,-13.407745361328125
advocate,1,advocate,-12.779891014099121
advocated,1,advocated,-15.164189338684082
advocating,1,advocating,-15.29405689239502
aec,2,a_##ec,-18.008952617645264
aegean,3,a_##ege_##an,-15.337112426757812
aerated,2,a_##erated,-15.152604579925537
aerates,3,a_##era_##tes,-20.631503105163574
aeration,2,a_##eration,-17.390324115753174
aerator,3,a_##era_##tor,-17.34462261199951
aerial,1,aerial,-15.248106956481934
aerials,2,aerial_##s,-16.978553295135498
aerobacter,4,a_##ero_##ba_##cter,-24.247851371765137
aerosol,3,a_##ero_##sol,-13.977826118469238
aerosols,4,a_##ero_##sol_##s,-16.578917503356934
aeschylus,4,a_##es_##chy_##lus,-26.260746002197266
aesthetic,1,aesthetic,-12.194063186645508
aesthetics,1,aesthetics,-13.117208480834961
af,2,a_##f,-13.339155673980713
affair,1,affair,-12.707307815551758
affairs,1,affairs,-13.417949676513672
affect,1,affect,-14.38499927520752
affectation,2,affect_##ation,-16.736637115478516
affected,1,affected,-12.894316673278809
affecting,1,affecting,-15.271238327026367
affection,1,affection,-11.070055961608887
affectionate,2,affection_##ate,-11.089018821716309
affects,1,affects,-15.946333885192871
afferent,3,a_##ffer_##ent,-15.265474319458008
affiliated,1,affiliated,-14.240153312683105
affiliation,1,affiliation,-14.216717720031738
affirm,4,a_##ff_##ir_##m,-25.316144943237305
affirmations,5,a_##ff_##ir_##mation_##s,-18.837554931640625
affirmed,1,affirmed,-11.742690086364746
affix,3,a_##ff_##ix,-16.28959369659424
afflicted,4,a_##ff_##lic_##ted,-22.931899070739746
afflictions,4,a_##ff_##lic_##tions,-28.315741539001465
afford,1,afford,-11.631278991699219
afforded,1,afforded,-13.88359260559082
affords,2,afford_##s,-17.339388370513916
afghan,3,a_##f_##ghan,-15.591168403625488
aflame,4,a_##f_##lam_##e,-18.19871234893799
afloat,3,a_##f_##loat,-12.067862510681152
afoot,2,a_##foot,-11.81534719467163
afraid,1,afraid,-9.591999053955078
afranio,3,a_##fra_##nio,-36.46247673034668
africa,3,a_##f_##rica,-16.495413780212402
african,4,a_##f_##rica_##n,-19.045565605163574
africans,4,a_##f_##rica_##ns,-21.877568244934082
aft,1,aft,-14.54495620727539
after,1,after,-8.62847900390625
aftermath,1,aftermath,-14.403925895690918
afternoon,1,afternoon,-13.967142105102539
afternoons,2,afternoon_##s,-15.44453239440918
afterward,1,afterward,-12.414571762084961
afterwards,1,afterwards,-12.314579963684082
again,1,again,-9.602807998657227
against,1,against,-8.399991989135742
age,1,age,-11.73744010925293
aged,1,aged,-13.814990043640137
ageless,2,age_##less,-11.490939140319824
agencies,1,agencies,-14.224418640136719
agency,1,agency,-11.131598472595215
agenda,1,agenda,-12.557703018188477
agent,1,agent,-9.58474063873291
agents,1,agents,-11.550573348999023
ages,1,ages,-13.736143112182617
aggie,3,a_##gg_##ie,-14.848121643066406
aggies,3,a_##gg_##ies,-19.692861557006836
agglomeration,5,a_##gg_##lo_##mer_##ation,-21.751956939697266
agglutinating,4,a_##gg_##lut_##inating,-25.57712745666504
agglutination,4,a_##gg_##lut_##ination,-23.05072593688965
agglutinin,5,a_##gg_##lut_##ini_##n,-30.75467014312744
aggravate,4,a_##gg_##ra_##vate,-20.978925704956055
aggravates,5,a_##gg_##ra_##vate_##s,-22.815704345703125
aggregate,1,aggregate,-14.232002258300781
aggression,1,aggression,-12.637754440307617
aggressions,2,aggression_##s,-14.703021049499512
aggressive,1,aggressive,-11.44232177734375
aghast,3,a_##gh_##ast,-12.003694534301758
agilely,4,a_##gi_##le_##ly,-20.065699100494385
agility,3,a_##gi_##lity,-15.352452278137207
aging,1,aging,-15.237693786621094
agitate,3,a_##git_##ate,-17.33563995361328
agitation,1,agitation,-15.501592636108398
agnese,3,a_##gne_##se,-22.177491664886475
agnostics,3,a_##gno_##stics,-19.912365913391113
ago,1,ago,-11.221882820129395
agoeng,2,ago_##eng,-22.832091331481934
agonale,2,ago_##nale,-19.280699729919434
agonies,2,ago_##nies,-14.410900115966797
agony,1,agony,-11.957510948181152
agrarian,2,a_##grarian,-14.887220859527588
agree,1,agree,-8.067867279052734
agreeable,2,agree_##able,-9.437339782714844
agreed,1,agreed,-7.7406816482543945
agreeing,1,agreeing,-12.164328575134277
agreement,1,agreement,-8.057448387145996
agreements,1,agreements,-10.423318862915039
agrees,1,agrees,-9.775629997253418
agricolas,5,a_##g_##ric_##ola_##s,-27.073570251464844
agricultural,1,agricultural,-13.349905014038086
agriculture,1,agriculture,-13.597724914550781
agrippa,4,a_##g_##rip_##pa,-20.739269256591797
ahead,1,ahead,-10.063416481018066
aia,2,a_##ia,-14.88431978225708
aiche,2,a_##iche,-14.87349271774292
aid,1,aid,-10.809318542480469
aided,1,aided,-12.511345863342285
aides,2,aide_##s,-15.305242538452148
aiding,2,aid_##ing,-12.894927978515625
aids,1,aids,-13.946297645568848
aiee,3,a_##ie_##e,-16.909045219421387
ailing,2,a_##iling,-13.817573070526123
ailment,3,a_##il_##ment,-13.222888946533203
aim,1,aim,-12.179367065429688
aimed,1,aimed,-11.849638938903809
aiming,1,aiming,-13.47197437286377
aimless,2,aim_##less,-11.747821807861328
aims,1,aims,-13.071548461914062
air,1,air,-10.014063835144043
airborne,1,airborne,-12.723297119140625
aircraft,1,aircraft,-13.548934936523438
aired,1,aired,-13.03292465209961
airfield,1,airfield,-14.162467002868652
airfields,2,airfield_##s,-14.614909172058105
airframe,2,air_##frame,-16.838743686676025
airlines,1,airlines,-15.708654403686523
airlock,2,air_##lock,-14.861915588378906
airmail,2,air_##mail,-14.906722068786621
airplane,1,airplane,-13.856060028076172
airplanes,2,airplane_##s,-13.555904388427734
airport,1,airport,-13.338884353637695
airports,1,airports,-15.204818725585938
airspeed,3,airs_##pe_##ed,-20.42768669128418
airways,2,air_##ways,-16.462925910949707
airy,2,air_##y,-13.330610275268555
aj,2,a_##j,-11.81742000579834
ajar,2,a_##jar,-12.320362567901611
akin,1,akin,-13.254376411437988
al,1,al,-9.037757873535156
ala,2,al_##a,-13.414586544036865
alabama,3,al_##aba_##ma,-24.64398956298828
alabamas,3,al_##aba_##mas,-30.440789222717285
alabaster,3,al_##aba_##ster,-17.93971347808838
alacrity,3,al_##ac_##rity,-17.589852333068848
alamein,3,al_##ame_##in,-20.57506275177002
alamo,2,al_##amo,-17.5742769241333
alamogordo,4,al_##amo_##gor_##do,-27.305230140686035
alan,2,al_##an,-18.859638214111328
alarm,1,alarm,-11.486797332763672
alarmed,1,alarmed,-13.943964004516602
alarmist,2,alarm_##ist,-15.794330596923828
alas,2,al_##as,-11.80762767791748
alaska,3,al_##ask_##a,-16.373356342315674
alastor,3,al_##ast_##or,-20.822195053100586
alba,2,al_##ba,-16.25684642791748
albania,3,al_##ban_##ia,-22.017730712890625
albany,3,al_##ban_##y,-23.341632843017578
albert,2,al_##bert,-19.73937225341797
alberto,2,al_##berto,-19.40772819519043
albright,2,al_##bright,-16.05233144760132
album,1,album,-12.50866413116455
albumin,2,album_##in,-16.519931316375732
albums,1,albums,-15.021868705749512
alcohol,1,alcohol,-12.422870635986328
alcoholic,1,alcoholic,-13.895873069763184
alcoholics,2,alcoholic_##s,-13.619307518005371
alcoholism,2,alcohol_##ism,-14.406686782836914
alcoves,3,al_##co_##ves,-21.663145065307617
alden,2,al_##den,-16.391623973846436
aldermen,3,al_##der_##men,-16.51073169708252
aldo,2,al_##do,-17.454408645629883
alec,2,ale_##c,-17.008248329162598
alert,1,alert,-9.966096878051758
alerted,1,alerted,-14.205531120300293
alerting,2,alert_##ing,-13.642131328582764
alertness,2,alert_##ness,-12.28831958770752
alex,2,ale_##x,-18.075462818145752
alexander,3,ale_##xa_##nder,-24.146818161010742
alfred,2,al_##fred,-16.882397651672363
alfredo,3,al_##fred_##o,-17.73813819885254
alfresco,4,al_##f_##res_##co,-22.173885822296143
algae,1,algae,-14.70236873626709
algebraically,2,algebraic_##ally,-16.15491008758545
algeria,3,al_##ger_##ia,-21.06029224395752
algerian,3,al_##ger_##ian,-22.835678577423096
algol,2,al_##gol,-17.912985801696777
algorithm,1,algorithm,-12.377825736999512
aliah,2,al_##iah,-18.050640106201172
alibi,2,al_##ibi,-9.804532051086426
alibis,3,al_##ibi_##s,-11.978960990905762
alice,2,al_##ice,-15.665155410766602
alien,1,alien,-9.416566848754883
alienated,2,alien_##ated,-14.127717971801758
alienation,2,alien_##ation,-11.374175071716309
aliens,1,aliens,-10.491608619689941
alight,2,al_##ight,-14.01949167251587
aligned,1,aligned,-11.960336685180664
aligning,3,al_##ign_##ing,-13.822770595550537
alignment,1,alignment,-13.989092826843262
alike,1,alike,-10.886683464050293
alison,2,al_##ison,-18.268946647644043
alive,1,alive,-6.557140350341797
alix,2,al_##ix,-16.862875938415527
alkali,3,al_##kal_##i,-18.706327438354492
alkaline,3,al_##kal_##ine,-19.394444465637207
alkalis,3,al_##kal_##is,-23.855573654174805
all,1,all,-5.764291286468506
allan,2,all_##an,-19.427624702453613
allay,2,all_##ay,-18.708166122436523
allegations,1,allegations,-12.737464904785156
alleged,1,alleged,-12.939115524291992
allegedly,1,allegedly,-13.947994232177734
alleging,1,alleging,-15.824102401733398
allegoric,3,all_##ego_##ric,-20.34355401992798
allen,2,all_##en,-18.41299343109131
alleviate,1,alleviate,-13.909623146057129
alleviation,3,all_##ev_##iation,-21.82018804550171
alley,1,alley,-11.743001937866211
alliance,1,alliance,-9.61961555480957
allied,1,allied,-11.235410690307617
allies,1,allies,-10.565892219543457
alligator,3,all_##iga_##tor,-19.125670909881592
alligatored,4,all_##iga_##tore_##d,-35.22441101074219
alliteration,3,all_##iter_##ation,-18.342597484588623
alliterative,3,all_##iter_##ative,-19.03963613510132
allocation,1,allocation,-14.848031044006348
allot,2,all_##ot,-16.273947715759277
allotment,3,all_##ot_##ment,-15.367458820343018
allotments,3,all_##ot_##ments,-17.46496057510376
allotted,1,allotted,-14.13418197631836
allow,1,allow,-10.025238990783691
allowable,2,allow_##able,-9.964550971984863
allowance,1,allowance,-11.74633502960205
allowances,2,allowance_##s,-12.406805038452148
allowed,1,allowed,-8.80871868133545
allowing,1,allowing,-11.864748001098633
allows,1,allows,-11.153515815734863
alloy,1,alloy,-13.067310333251953
alluding,2,all_##uding,-17.78364372253418
allure,2,all_##ure,-13.289346694946289
allusion,2,all_##usion,-14.914816856384277
ally,1,ally,-9.258519172668457
alma,1,alma,-14.142736434936523
almagest,3,alma_##ges_##t,-23.340871810913086
almond,2,al_##mond,-15.861173629760742
almonds,3,al_##mond_##s,-17.712618827819824
almost,1,almost,-8.462475776672363
aloft,2,al_##oft,-14.108973503112793
alokut,3,al_##oku_##t,-26.737801551818848
alone,1,alone,-7.571311950683594
aloneness,2,alone_##ness,-10.46570873260498
along,1,along,-9.418641090393066
alongside,1,alongside,-11.425338745117188
aloof,2,al_##oof,-10.218475341796875
aloofness,3,al_##oof_##ness,-12.464143753051758
aloud,1,aloud,-11.830784797668457
alpert,2,al_##pert,-16.26930570602417
alperts,3,al_##pert_##s,-18.424499988555908
alpha,1,alpha,-7.849635601043701
alphabetical,2,alphabet_##ical,-14.423580169677734
