word,nr. of tokens,tokens,word score
orchestra,3,or_che_stra,-19.410759925842285
orchestral,3,or_chest_ral,-19.98380756378174
orchestration,3,or_che_stration,-21.56514549255371
orchids,3,or_ch_ids,-18.56821632385254
ordained,2,ord_ained,-22.78787612915039
order,1,order,-14.324546813964844
ordered,1,ordered,-16.734878540039062
ordering,1,ordering,-17.76324462890625
orderly,2,order_ly,-21.725025177001953
orders,1,orders,-16.213645935058594
ordinance,2,ord_inance,-21.07482147216797
ordinances,2,ord_inances,-22.711570739746094
ordinarily,2,ord_inarily,-20.02867889404297
ordinary,1,ordinary,-17.73419189453125
oregon,2,ore_gon,-19.390762329101562
oregonians,3,ore_gon_ians,-22.785778045654297
oresteia,3,ore_ste_ia,-35.820411682128906
orestes,2,orest_es,-32.20185470581055
organ,1,organ,-14.968406677246094
organdy,2,org_andy,-27.154815673828125
organic,1,organic,-16.833847045898438
organically,2,organ_ically,-20.2628116607666
organification,2,organ_ification,-23.511995315551758
organism,2,organ_ism,-17.59697151184082
organismic,3,organ_ism_ic,-22.919336318969727
organisms,1,organisms,-18.330810546875
organist,2,organ_ist,-20.405641555786133
organization,2,organ_ization,-16.3745059967041
organizational,2,organ_izational,-18.730844497680664
organizations,2,organ_izations,-17.472604751586914
organize,2,organ_ize,-18.11277198791504
organized,1,organized,-15.348953247070312
organizers,2,organ_izers,-17.866647720336914
organs,2,org_ans,-19.98611068725586
orgasm,2,org_asm,-16.95438003540039
orgies,2,org_ies,-22.590534210205078
orgy,2,or_gy,-18.83889389038086
orient,1,orient,-16.7716064453125
oriental,2,orient_al,-18.588626861572266
orientation,2,orient_ation,-17.977352142333984
oriented,1,oriented,-17.310165405273438
orienting,2,orient_ing,-20.156696319580078
origen,2,or_igen,-23.545490264892578
origin,1,origin,-15.569091796875
original,1,original,-12.757560729980469
originality,2,original_ity,-20.374019622802734
originally,2,orig_inally,-14.934736251831055
originals,2,orig_inals,-18.914491653442383
originate,2,orig_inate,-22.541723251342773
originated,2,orig_inated,-20.9318904876709
origins,2,orig_ins,-17.856428146362305
oriole,2,orio_le,-27.831806182861328
orioles,3,or_iol_es,-22.157089233398438
orkney,2,ork_ney,-27.0416259765625
orleans,2,or_leans,-21.343158721923828
orlick,3,or_l_ick,-24.124038696289062
orly,2,or_ly,-20.152301788330078
ornament,2,orn_ament,-21.016063690185547
ornamented,3,orn_ament_ed,-22.590858459472656
ornaments,2,orn_aments,-22.705669403076172
ornate,2,orn_ate,-20.024425506591797
ornately,2,orn_ately,-24.05514907836914
orphan,2,orph_an,-20.10236358642578
orphaned,2,orph_aned,-22.357948303222656
orphic,2,orph_ic,-28.573089599609375
orthicon,2,orth_icon,-28.73896026611328
orthodontic,4,orth_od_ont_ic,-23.916790008544922
orthodontist,4,orth_od_ont_ist,-26.060115814208984
orthodontists,4,orth_od_ont_ists,-27.045024871826172
orthodox,1,orthodox,-17.30859375
orthographic,2,orth_ographic,-21.328598022460938
orthographies,2,orth_ographies,-24.573673248291016
orthorhombic,5,orth_or_h_omb_ic,-27.116146087646484
orville,2,or_ville,-20.129688262939453
orvis,2,or_vis,-20.93197250366211
os,1,os,-16.975875854492188
osaka,2,os_aka,-25.10238265991211
osborne,2,os_borne,-25.452632904052734
oscillating,3,osc_ill_ating,-23.074970245361328
oscillator,3,osc_ill_ator,-20.89126968383789
osmotic,3,os_m_otic,-23.741260528564453
oso,1,oso,-23.43212890625
ossification,2,oss_ification,-26.445213317871094
osteoporosis,5,ost_e_op_or_osis,-21.50068187713623
ostracism,3,ost_rac_ism,-22.09060287475586
ostracized,3,ost_rac_ized,-22.329391479492188
other,1,other,-13.526138305664062
others,2,other_s,-15.45730209350586
otherwise,2,other_wise,-15.461936950683594
otherworldly,2,other_worldly,-18.785526275634766
otter,2,ot_ter,-19.324398040771484
ottoman,2,ott_oman,-22.91324234008789
ought,1,ought,-17.396636962890625
ounce,1,ounce,-17.564498901367188
ounces,1,ounces,-20.808151245117188
our,1,our,-12.880355834960938
ours,1,ours,-17.526931762695312
ourselves,2,our_selves,-19.734149932861328
ousting,2,oust_ing,-23.808822631835938
out,1,out,-12.547348022460938
outboard,2,out_board,-18.810569763183594
outbreak,2,out_break,-18.786209106445312
outbreaks,2,out_breaks,-21.119983673095703
outburst,2,out_burst,-21.08230972290039
outcast,2,out_cast,-19.80142593383789
outcome,2,out_come,-16.301002502441406
outcomes,2,out_comes,-17.72681427001953
outdated,2,out_dated,-16.67742156982422
outdistanced,3,out_dist_anced,-25.688457489013672
outdistancing,3,out_dist_ancing,-26.418933868408203
outdo,2,out_do,-20.67782211303711
outdoor,2,out_door,-16.36971664428711
outdoors,2,out_doors,-17.501144409179688
outer,1,outer,-17.079376220703125
outfield,2,out_field,-18.59587860107422
outfit,2,out_fit,-17.78268051147461
outflow,2,out_flow,-18.71310043334961
outgoing,2,out_going,-16.742767333984375
outgrow,2,out_grow,-20.64380645751953
outhouse,2,outh_ouse,-21.786598205566406
outlaw,2,out_law,-18.24875259399414
outlawed,3,out_law_ed,-21.2252197265625
outlawry,3,out_law_ry,-25.566558837890625
outlay,2,out_lay,-19.372215270996094
outlet,2,out_let,-18.602371215820312
outline,2,out_line,-14.930679321289062
outlined,2,out_lined,-16.892642974853516
outlines,2,out_lines,-17.76199722290039
outlived,2,out_lived,-21.451431274414062
outlook,2,out_look,-16.541248321533203
outnumber,2,out_number,-20.42452621459961
outplayed,2,out_played,-20.70758056640625
outpost,2,out_post,-18.90301513671875
outposts,2,out_posts,-21.11181640625
outpouring,3,out_p_ouring,-22.806411743164062
output,1,output,-14.522117614746094
outputs,2,output_s,-17.125591278076172
outrage,2,out_rage,-16.14950942993164
outrageous,3,out_rage_ous,-16.51953887939453
outreach,2,out_reach,-18.157207489013672
outrigger,3,out_rig_ger,-20.333009243011475
outriggers,3,out_rig_gers,-21.503058910369873
outright,2,out_right,-18.05084991455078
outrun,2,out_run,-18.667991638183594
outset,2,out_set,-21.560955047607422
outside,1,outside,-14.478515625
outsiders,2,outs_iders,-19.905834197998047
outskirts,3,outs_k_irts,-22.398300170898438
outsmarted,3,outs_mart_ed,-22.76858901977539
outspoken,2,out_spoken,-18.853919982910156
outstanding,2,out_standing,-16.197288513183594
outstate,2,out_state,-20.01605987548828
outsville,2,outs_ville,-25.958751678466797
outward,2,out_ward,-19.628341674804688
outwardly,3,out_ward_ly,-20.570518493652344
outweighed,3,out_we_ighed,-23.487274169921875
oval,1,oval,-18.56695556640625
ovals,2,ov_als,-23.616485595703125
oven,1,oven,-20.01031494140625
over,1,over,-12.477767944335938
overactive,2,over_active,-20.17236328125
overall,2,over_all,-15.801830291748047
overalls,2,over_alls,-18.694068908691406
overbearing,2,over_bearing,-20.74603271484375
overboard,2,over_board,-19.498443603515625
overcast,2,over_cast,-17.910747528076172
overcoat,2,over_coat,-19.845623016357422
overcome,2,over_come,-18.893043518066406
overcomes,2,over_comes,-21.517738342285156
overcoming,2,over_coming,-17.416645050048828
overcrowded,4,over_c_rowd_ed,-20.42293930053711
overdeveloped,2,over_developed,-22.876930236816406
overdoing,2,over_doing,-20.125320434570312
overdone,2,over_done,-21.287368774414062
overdriving,2,over_driving,-21.473495483398438
overeager,2,overe_ager,-25.964458465576172
overeat,2,ove_reat,-25.339954376220703
overeating,2,ove_reating,-24.463607788085938
overemphasized,4,ove_rem_phas_ized,-25.991180419921875
overestimated,3,ove_rest_imated,-23.7149658203125
overestimation,3,ove_rest_imation,-24.83125877380371
overexcited,4,ove_rex_c_ited,-24.746139526367188
overexpose,3,ove_rex_pose,-25.661914825439453
overfeed,2,over_feed,-22.536285400390625
overfill,2,over_fill,-22.549053192138672
overflow,2,over_flow,-15.816246032714844
overflowed,3,over_fl_owed,-20.409072875976562
overflowing,3,over_fl_owing,-18.283313751220703
overgrazing,4,over_g_raz_ing,-23.692523956298828
overgrown,2,over_grown,-20.361190795898438
overhand,2,over_hand,-20.896438598632812
overhangs,3,over_h_angs,-21.94705581665039
overhauling,3,over_haul_ing,-21.371688842773438
overhead,2,over_head,-17.06856918334961
overheard,2,over_heard,-18.23041534423828
overindulged,4,over_ind_ul_ged,-24.33511734008789
overlap,2,over_lap,-18.3822021484375
overlapped,3,over_l_apped,-20.553272247314453
overlapping,3,over_l_apping,-18.27996253967285
overlaps,3,over_l_aps,-21.38837432861328
overloaded,2,over_loaded,-18.119964599609375
overlook,2,over_look,-17.37847137451172
overlooks,3,over_look_s,-21.83163833618164
overly,2,over_ly,-18.304153442382812
overnight,2,o_vernight,-17.702739715576172
overpaid,2,over_paid,-20.819725036621094
overpayment,2,over_payment,-20.699325561523438
overpopulation,2,over_population,-19.116378784179688
overpressure,2,over_pressure,-20.591995239257812
overprotection,2,over_protection,-22.745582580566406
overran,2,over_ran,-20.60344696044922
overreach,2,over_reach,-20.71002197265625
overriding,3,over_r_iding,-19.040258407592773
overrun,2,over_run,-19.40081787109375
overseas,3,over_se_as,-17.23816680908203
overseer,3,over_se_er,-20.659107208251953
overshadow,3,overs_h_adow,-21.35809898376465
overshoots,3,overs_h_oots,-27.06092643737793
overshot,2,overs_hot,-23.908763885498047
oversimplification,3,overs_impl_ification,-23.389375686645508
oversimplified,3,overs_impl_ified,-22.83466148376465
oversize,2,overs_ize,-20.82567596435547
oversized,2,overs_ized,-20.033374786376953
oversoft,2,over_soft,-23.964454650878906
overstraining,3,over_str_aining,-25.204681396484375
overt,2,o_vert,-17.977283477783203
overtake,3,o_vert_ake,-21.175071716308594
overthrow,2,over_throw,-19.10345458984375
overthrown,3,over_th_rown,-21.677005767822266
overtly,3,o_vert_ly,-21.746305465698242
overtones,2,over_tones,-20.535137176513672
overtures,3,o_vert_ures,-23.25791358947754
overweight,2,over_weight,-18.173995971679688
overwhelm,3,over_whel_m,-19.798869132995605
overwhelmed,3,over_whel_med,-18.818284034729004
overwhelming,2,over_whelming,-17.41299057006836
overwhelmingly,3,over_whelming_ly,-18.557132720947266
overworked,2,over_worked,-19.176536560058594
overwritten,2,over_written,-19.73239517211914
owe,1,owe,-20.816329956054688
owed,1,owed,-20.397491455078125
owen,2,ow_en,-21.615123748779297
owes,2,ow_es,-21.799758911132812
owing,1,owing,-21.299034118652344
owls,2,owl_s,-21.437747955322266
own,1,own,-15.007095336914062
owned,1,owned,-15.049362182617188
owner,1,owner,-15.455734252929688
owners,1,owners,-15.72259521484375
ownership,2,owners_hip,-17.26837921142578
owning,2,own_ing,-19.186725616455078
owns,2,own_s,-19.93830108642578
ox,1,ox,-18.159194946289062
oxaloacetic,4,ox_alo_ac_etic,-33.9832649230957
oxcart,2,ox_cart,-25.117534637451172
oxen,2,ox_en,-22.64864730834961
oxford,2,ox_ford,-21.216651916503906
oxidation,2,ox_idation,-23.002201080322266
oxides,2,ox_ides,-23.37841033935547
oxygen,2,oxy_gen,-18.612869262695312
oxytetracycline,6,ox_yt_etr_acy_cl_ine,-30.67245101928711
oystchers,3,oy_st_chers,-36.217994689941406
oyster,2,oy_ster,-20.783035278320312
oysters,2,oy_sters,-22.22705841064453
ozagen,2,oz_agen,-29.832534790039062
ozagenians,3,oz_agen_ians,-38.551025390625
ozon,2,oz_on,-22.157623291015625
ozone,2,oz_one,-20.69678497314453
ozzie,3,o_zz_ie,-21.881298065185547
p,1,p,-11.046356201171875
pa,1,pa,-13.975341796875
pabor,2,p_abor,-24.741085052490234
pace,1,pace,-17.666976928710938
paced,1,paced,-17.763160705566406
pacemaker,2,pac_emaker,-19.581375122070312
pacer,2,p_acer,-19.40958023071289
pacers,2,pac_ers,-22.036285400390625
paces,1,paces,-21.023536682128906
pacific,2,pac_ific,-18.735950469970703
pacing,2,p_acing,-20.452220916748047
pack,1,pack,-14.589736938476562
package,1,package,-11.113143920898438
packaged,2,pack_aged,-18.751571655273438
packages,1,packages,-15.962471008300781
packaging,2,pack_aging,-18.008407592773438
packard,2,pack_ard,-20.036392211914062
packed,1,packed,-16.919082641601562
packers,2,pack_ers,-17.896026611328125
packet,2,pack_et,-16.469615936279297
packing,1,packing,-18.017364501953125
packs,1,packs,-18.2357177734375
pad,1,pad,-16.78002166748047
padded,2,p_added,-19.650714874267578
paddies,3,p_add_ies,-20.775100708007812
padding,1,padding,-16.599258422851562
padlock,2,pad_lock,-19.477603912353516
padlocked,2,pad_locked,-22.997329711914062
pads,2,p_ads,-18.326213836669922
paeans,3,p_ae_ans,-21.243724822998047
page,1,page,-12.063583374023438
pageant,2,page_ant,-20.204627990722656
pageants,2,page_ants,-20.65326690673828
pages,1,pages,-15.245834350585938
paginated,3,p_ag_inated,-20.463851928710938
pah,2,p_ah,-18.331233978271484
paid,1,paid,-14.8133544921875
pail,2,p_ail,-20.685832977294922
pails,2,p_ails,-21.717815399169922
pain,1,pain,-15.26068115234375
paine,2,p_aine,-20.451114654541016
pained,2,p_ained,-21.61276626586914
painful,2,pain_ful,-17.180850982666016
painfully,2,pain_fully,-19.599777221679688
painless,2,pain_less,-18.409076690673828
painlessly,2,pain_lessly,-22.646835327148438
pains,2,p_ains,-20.500179290771484
painstaking,2,pain_staking,-20.020458221435547
paint,2,p_aint,-16.66921615600586
painted,1,painted,-15.055908203125
painter,2,pain_ter,-18.322017669677734
painters,2,pain_ters,-19.59180450439453
painting,2,pain_ting,-17.13924789428711
paintings,3,p_aint_ings,-19.569374084472656
paints,2,p_aints,-19.580821990966797
pair,1,pair,-15.068740844726562
paired,2,pa_ired,-17.3792724609375
pairs,2,p_airs,-17.75246810913086
pajamas,3,p_aj_amas,-17.830547332763672
pak,1,pak,-15.8951416015625
pakistanis,3,pak_istan_is,-26.00869369506836
palace,2,pal_ace,-19.584537506103516
palatability,3,pal_at_ability,-23.39910125732422
palate,2,pal_ate,-21.317955017089844
palates,2,pal_ates,-23.183204650878906
palazzi,3,pal_azz_i,-24.05935287475586
palazzo,3,pal_azz_o,-21.743572235107422
pale,2,p_ale,-16.46502685546875
paled,2,p_aled,-21.523197174072266
pales,2,p_ales,-19.047054290771484
palestine,2,pal_estine,-20.640247344970703
palette,2,pal_ette,-20.05577850341797
palfrey,3,p_alf_rey,-21.822113037109375
palisades,3,pal_is_ades,-21.739185333251953
pall,2,p_all,-18.316997528076172
pallid,3,p_all_id,-21.374469757080078
palm,2,pal_m,-17.932270050048828
palmed,2,pal_med,-21.169078826904297
palmer,2,pal_mer,-18.83261489868164
palms,2,pal_ms,-20.098587036132812
palpably,3,pal_p_ably,-23.469036102294922
pam,2,p_am,-16.40573501586914
pamela,3,p_am_ela,-18.895713806152344
pamper,3,p_am_per,-19.374488830566406
pamphlet,3,p_amph_let,-20.14581871032715
pamphlets,3,p_amph_lets,-20.9230899810791
pan,1,pan,-15.584327697753906
panaceas,3,pan_ace_as,-22.770023345947266
panama,2,pan_ama,-19.810150146484375
pandemic,3,p_and_emic,-17.526782989501953
pandora,3,p_and_ora,-17.730960845947266
panel,1,panel,-14.123489379882812
paneling,2,pan_eling,-23.273380279541016
panelization,2,panel_ization,-23.320682525634766
panelized,2,panel_ized,-21.08688735961914
panels,2,pan_els,-19.857074737548828
panes,2,pan_es,-20.979724884033203
panic,1,panic,-16.447723388671875
panicked,2,pan_icked,-21.485469818115234
panorama,2,pan_orama,-18.50128936767578
panoramic,3,pan_or_amic,-19.96207618713379
pans,2,p_ans,-18.414836883544922
pansies,3,p_ans_ies,-23.303985595703125
pansy,3,p_ans_y,-19.953445434570312
pantheon,3,p_ant_heon,-19.061065673828125
panthers,3,p_ant_hers,-19.553226470947266
panting,2,p_anting,-21.103252410888672
pantomime,3,p_antom_ime,-20.04724884033203
pants,1,pants,-16.598983764648438
panyotis,4,p_any_ot_is,-31.214431762695312
paot,2,pa_ot,-23.389835357666016
pap,2,p_ap,-16.351604461669922
papa,2,p_apa,-18.039310455322266
papal,3,p_ap_al,-19.90182113647461
paper,1,paper,-14.370452880859375
papers,1,papers,-15.731651306152344
paperweight,2,paper_weight,-19.48331069946289
papery,3,p_ap_ery,-22.260147094726562
papillary,3,p_ap_illary,-22.790023803710938
paprika,3,p_ap_rika,-20.076839447021484
par,1,par,-14.064559936523438
parable,1,parable,-20.358734130859375
parables,2,par_ables,-22.014888763427734
parade,2,par_ade,-19.413795471191406
paradigm,3,par_ad_igm,-18.771678924560547
parading,2,par_ading,-22.327720642089844
paradise,3,par_ad_ise,-19.201107025146484
paradox,3,par_ad_ox,-17.563907623291016
paradoxical,4,par_ad_ox_ical,-20.94001007080078
paradoxically,4,par_ad_ox_ically,-21.47742462158203
paragon,2,par_agon,-18.216358184814453
paragraph,1,paragraph,-12.977218627929688
paragraphs,2,paragraph_s,-14.40578842163086
paralanguage,3,par_al_anguage,-24.961406707763672
paralinguistic,4,par_aling_u_istic,-23.660091400146484
parallel,2,par_allel,-16.644363403320312
parallelism,3,par_allel_ism,-19.386611938476562
parallels,2,paralle_ls,-18.350536346435547
